sk_id_curr,target
101259,0.212019454
101268,0.165971494
101269,0.02409718
101271,0.024518615
101279,0.021916483
101281,0.150924548
101287,0.020181226
101292,0.03791278
101294,0.023090195
101296,0.101196352
101297,0.011230545
101299,0.021244746
101301,0.036324746
101305,0.099130607
101308,0.194136072
101318,0.007550167
101327,0.211378548
101329,0.014845888
101332,0.043806585
101337,0.019669921
101343,0.027872882
101345,0.027280995
101346,0.010022951
101353,0.01618
101354,0.181228689
101355,0.114731435
101356,0.013820231
101362,0.07551452
101363,0.453867923
101365,0.01154059
101366,0.056461329
101367,0.155174246
101368,0.010147661
101374,0.141343371
101380,0.009706377
101383,0.044104531
101398,0.014425858
101399,0.149923929
101401,0.153160366
101412,0.040492972
101426,0.067527229
101427,0.43647265
101428,0.141383028
101429,0.205714564
101434,0.018729203
101440,0.249706421
101448,0.046312917
101449,0.025496376
101465,0.032256461
101467,0.013817751
101472,0.053757866
101478,0.184268681
101497,0.04965387
101504,0.029880571
101547,0.012642662
101548,0.101201832
101555,0.099692745
101570,0.01417308
101572,0.027738128
101578,0.038024865
101580,0.137251698
101588,0.092748676
101602,0.049974497
101610,0.146722178
101614,0.036620711
101616,0.041865683
101643,0.135817147
101644,0.031306641
101649,0.041030133
101650,0.054706905
101665,0.017878843
101667,0.09604155
101669,0.083490688
101674,0.05932837
101675,0.008304347
101678,0.094512927
101682,0.028672406
101686,0.021705135
101697,0.179250403
101700,0.419222868
101711,0.018304242
101714,0.038864781
101715,0.308898688
101728,0.015460364
101732,0.031644275
101757,0.169145604
101758,0.026855408
101759,0.044843357
101762,0.010106873
101764,0.078301807
101780,0.225002058
101784,0.011811375
101789,0.014655625
101816,0.039639842
101819,0.039746111
101827,0.00668942
101863,0.037994947
101867,0.026083021
101870,0.010914147
101873,0.273959068
101878,0.075134501
101879,0.078375884
101880,0.01652272
101887,0.055508548
101897,0.011979315
101901,0.066926402
101903,0.164457007
101920,0.017258333
101921,0.023451868
101922,0.063438293
101961,0.106190325
101962,0.019806165
101971,0.059109563
101976,0.42717408
102002,0.184640478
102005,0.026839302
102007,0.230822519
102017,0.022243126
102019,0.218689809
102029,0.008685108
102051,0.161091155
102052,0.008896877
102054,0.013727739
102062,0.038973634
102067,0.205278739
102068,0.152233031
102070,0.046623273
102090,0.108202836
102092,0.050312312
102099,0.111882261
102100,0.055262598
102112,0.191839293
102113,0.026140035
102122,0.293284483
102123,0.038155888
102125,0.043652176
102126,0.101545403
102146,0.021649609
102147,0.09655081
102151,0.032089297
102158,0.17677678
102159,0.017087361
102162,0.051289862
102165,0.032113748
102166,0.021704281
102174,0.009508083
102193,0.227097255
102198,0.039385221
102205,0.246505181
102206,0.008572018
102218,0.017090776
102221,0.016036748
102230,0.053576158
102238,0.029008831
102248,0.036150336
102252,0.202294236
102259,0.045554902
102262,0.081033106
102273,0.042444434
102286,0.128791576
102293,0.00823587
102294,0.031978677
102296,0.075549252
102298,0.113829204
102303,0.015012325
102309,0.044646468
102315,0.021661591
102340,0.039891188
102342,0.071449939
102344,0.030722304
102346,0.077466797
102347,0.015432525
102374,0.083690045
102380,0.022299649
102387,0.010274842
102393,0.03000842
102403,0.012387889
102413,0.052906307
102414,0.007274507
102415,0.046135741
102416,0.136386246
102439,0.021339267
102441,0.027624735
102443,0.015358792
102444,0.057734927
102445,0.09268196
102448,0.021989591
102449,0.130568135
102450,0.245721394
102456,0.02163158
102458,0.082050163
102459,0.093736981
102465,0.034256606
102470,0.21543753
102471,0.019619096
102475,0.034602425
102476,0.337685163
102506,0.031108791
102509,0.037773377
102519,0.020137559
102522,0.028428626
102545,0.050038609
102549,0.028603604
102562,0.009108686
102563,0.017774085
102568,0.097783361
102582,0.041840253
102592,0.009791863
102597,0.07119958
102605,0.018576233
102614,0.025399177
102617,0.051827699
102634,0.03575095
102652,0.023263227
102655,0.007273629
102671,0.053191656
102694,0.113220931
102701,0.044399755
102703,0.007926561
102704,0.020700507
102713,0.018936795
102720,0.052797893
102731,0.023090224
102733,0.035511115
102749,0.018017113
102755,0.126985309
102763,0.019675265
102770,0.051056562
102772,0.095555644
102799,0.102185637
102838,0.012483403
102854,0.02604789
102862,0.284368658
102863,0.029144648
102867,0.008815379
102868,0.008932943
102878,0.064598996
102887,0.016920053
102898,0.356781025
102904,0.077373665
102912,0.033233233
102919,0.028779756
102927,0.126433221
102932,0.059049622
102933,0.057501139
102935,0.011677547
102958,0.049315972
102969,0.290868112
102971,0.025336671
102975,0.089254293
102979,0.030509881
102982,0.007666764
102987,0.126499336
102989,0.051571156
102995,0.064770626
102996,0.016711468
103000,0.058231476
103001,0.033041408
103004,0.012318744
103010,0.013148223
103025,0.198326384
103029,0.014428968
103046,0.06088041
103056,0.025836234
103062,0.099870343
103078,0.014889222
103083,0.012659891
103092,0.09139928
103096,0.039135308
103097,0.06756765
103102,0.312841229
103112,0.047802258
103132,0.026706239
103144,0.069407538
103145,0.146678481
103146,0.011985427
103147,0.039887321
103158,0.0236638
103171,0.121255448
103173,0.021370744
103184,0.02685801
103195,0.083280984
103196,0.067150217
103206,0.020317306
103230,0.276159465
103231,0.21505428
103232,0.013779553
103239,0.084122028
103240,0.093775885
103243,0.012585513
103252,0.099368772
103258,0.032934624
103259,0.111818491
103279,0.013567337
103280,0.007723353
103286,0.050219173
103287,0.459396184
103290,0.012148752
103298,0.014911089
103315,0.006581503
103319,0.023562633
103334,0.311453253
103336,0.052674919
103345,0.052680225
103368,0.014418586
103371,0.26516761
103377,0.017026632
103398,0.026902339
103404,0.070324827
103408,0.181567884
103410,0.041649858
103418,0.019979153
103420,0.226145083
103432,0.060422884
103433,0.025780636
103436,0.021867296
103440,0.022789636
103453,0.026019045
103459,0.037758704
103460,0.025599276
103461,0.007955263
103462,0.02089986
103473,0.141006712
103474,0.02402102
103475,0.167810084
103478,0.067876789
103480,0.050886081
103484,0.014914064
103494,0.166651179
103513,0.045913693
103515,0.072296603
103516,0.121591894
103525,0.061418753
103541,0.146403416
103544,0.007058351
103562,0.490226194
103570,0.237281688
103572,0.124534453
103574,0.021103771
103575,0.062673431
103591,0.12704035
103594,0.01129789
103609,0.06005856
103613,0.189928906
103614,0.042016216
103615,0.055004808
103624,0.059549597
103625,0.13818741
103628,0.175942085
103629,0.011830526
103647,0.067712134
103648,0.058260958
103651,0.021856273
103658,0.021584863
103668,0.08112197
103669,0.045035032
103676,0.030210967
103682,0.030472262
103683,0.059230092
103689,0.020695725
103725,0.053755598
103733,0.154197748
103744,0.034493634
103762,0.215454808
103771,0.430401266
103773,0.005294357
103783,0.044017595
103784,0.085043413
103808,0.012890138
103812,0.042051269
103813,0.094471241
103814,0.060953067
103818,0.056170714
103824,0.010012863
103828,0.011111329
103830,0.429851996
103840,0.020853236
103842,0.138742134
103847,0.121557577
103848,0.120871366
103851,0.027284309
103854,0.106839383
103857,0.129056237
103861,0.011647673
103862,0.029325782
103865,0.024148452
103870,0.009056576
103876,0.014468378
103891,0.328239066
103908,0.056184953
103914,0.071280964
103918,0.079046371
103940,0.013822842
103963,0.08078077
103966,0.046222059
103971,0.135965524
103980,0.079575734
103984,0.043297432
103985,0.027062426
103998,0.278746891
104019,0.010551378
104026,0.021040774
104035,0.116662421
104044,0.044859417
104045,0.090204695
104047,0.122186874
104051,0.014162961
104058,0.047602186
104063,0.014485434
104066,0.349860805
104087,0.017873255
104089,0.055356334
104095,0.044190234
104098,0.144691008
104104,0.038303455
104110,0.213915856
104120,0.020440372
104122,0.057544017
104131,0.032749206
104132,0.072378035
104135,0.02832181
104136,0.010043528
104149,0.065936335
104150,0.051816876
104156,0.401150131
104165,0.071250992
104175,0.023748991
104179,0.083295542
104184,0.14222456
104206,0.013463992
104216,0.477878216
104230,0.154724705
104257,0.020350834
104272,0.023896705
104273,0.063091378
104278,0.039342555
104294,0.06981911
104295,0.024288822
104297,0.03482608
104298,0.052306649
104308,0.021310002
104318,0.026300164
104319,0.104995901
104320,0.068288965
104327,0.075470438
104334,0.056134733
104344,0.034454492
104350,0.028701412
104351,0.129321724
104354,0.058812454
104369,0.143696973
104376,0.161584666
104381,0.029897082
104384,0.126191914
104391,0.024765682
104394,0.031024534
104398,0.428359339
104402,0.006725667
104408,0.051182381
104409,0.014424444
104410,0.691356833
104412,0.058289122
104417,0.106257066
104424,0.047414342
104426,0.009692807
104435,0.06708605
104445,0.025296433
104458,0.018001333
104460,0.026165338
104466,0.016412835
104472,0.050508849
104473,0.091406154
104479,0.011670498
104480,0.01405215
104482,0.03791037
104499,0.008691677
104501,0.012981368
104502,0.017380162
104506,0.140870162
104510,0.005478202
104512,0.037590311
104520,0.190995929
104528,0.038424522
104529,0.011024645
104541,0.081929385
104578,0.014549021
104584,0.080866462
104588,0.121580885
104602,0.171532308
104610,0.015590246
104611,0.216933897
104618,0.05649766
104620,0.054599086
104622,0.015561863
104624,0.037179276
104625,0.018704308
104634,0.081111723
104639,0.091274612
104646,0.011906062
104647,0.05068079
104652,0.019489727
104670,0.05443747
104677,0.00671111
104685,0.070438973
104691,0.026287271
104696,0.181730132
104699,0.010091028
104712,0.061704562
104714,0.016118197
104717,0.08530641
104718,0.011093945
104740,0.049297542
104741,0.043787719
104743,0.006558842
104744,0.009565528
104747,0.089082526
104767,0.028741376
104772,0.153658824
104776,0.231974529
104779,0.017567756
104814,0.017344982
104815,0.018069058
104830,0.03793703
104831,0.078293702
104833,0.036840772
104839,0.014109488
104840,0.015503707
104860,0.120800064
104861,0.025761297
104866,0.056997124
104870,0.013756476
104877,0.036932432
104878,0.01485865
104879,0.03634333
104880,0.146014574
104899,0.013382231
104906,0.026364549
104907,0.051504655
104913,0.116404558
104916,0.120371285
104921,0.034318791
104930,0.034187915
104931,0.38808027
104936,0.01474419
104937,0.017251246
104942,0.011327986
104943,0.069529835
104969,0.063606422
104972,0.375691496
104988,0.068002587
105013,0.01566907
105015,0.012271921
105019,0.048654819
105027,0.04290248
105030,0.084632808
105035,0.290124746
105041,0.03260082
105051,0.465717053
105056,0.031833554
105067,0.566725892
105071,0.039536334
105072,0.017517653
105074,0.062934582
105091,0.043674048
105101,0.019734398
105103,0.067332863
105134,0.038680007
105139,0.010910929
105142,0.125486911
105146,0.049713052
105163,0.157112517
105168,0.051267782
105172,0.017471792
105176,0.304534397
105195,0.037377603
105196,0.303076337
105197,0.019629049
105203,0.091030014
105223,0.052173996
105227,0.229696645
105228,0.014602379
105230,0.12035659
105231,0.264691788
105239,0.025533965
105242,0.179826583
105244,0.065598312
105245,0.034971429
105248,0.02589391
105249,0.028636055
105266,0.090086049
105271,0.267487659
105276,0.025639649
105282,0.015284502
105292,0.096957439
105297,0.008813135
105332,0.058317644
105333,0.014984623
105343,0.132773443
105344,0.019626067
105345,0.070152431
105357,0.017048114
105359,0.09014463
105366,0.097290291
105367,0.030023965
105370,0.007729879
105377,0.040115187
105390,0.021608457
105399,0.012116848
105403,0.121983914
105404,0.056342494
105414,0.013505355
105417,0.05252451
105425,0.192816211
105452,0.227389546
105454,0.157076842
105456,0.060989328
105470,0.031528176
105471,0.030049298
105483,0.18104983
105493,0.130297238
105508,0.052711283
105514,0.024632772
105515,0.010901229
105528,0.128122625
105529,0.011852951
105531,0.019784289
105532,0.031073134
105558,0.009945512
105574,0.014582491
105578,0.008605039
105584,0.306068749
105595,0.052037738
105617,0.31119581
105618,0.06114445
105621,0.037478961
105625,0.050609994
105629,0.04143139
105630,0.017434308
105634,0.026215261
105635,0.013590498
105641,0.086162935
105647,0.15959998
105648,0.082222476
105655,0.018133067
105657,0.015620342
105672,0.15849894
105678,0.223044673
105682,0.111511846
105691,0.026721473
105692,0.028562509
105706,0.029667695
105712,0.032728086
105720,0.025489122
105734,0.012495742
105735,0.021385582
105736,0.158920518
105737,0.018565048
105738,0.14058733
105740,0.20033668
105744,0.038388801
105747,0.020776695
105749,0.131257573
105754,0.031638336
105758,0.067344423
105760,0.019000673
105767,0.204214601
105784,0.065412258
105791,0.015839315
105802,0.269783349
105807,0.255984148
105809,0.054971164
105816,0.049523305
105817,0.017209971
105824,0.035741953
105832,0.032598506
105856,0.023071532
105865,0.044290698
105899,0.401329878
105906,0.021015325
105916,0.05648828
105923,0.077921773
105937,0.054554015
105965,0.052447026
105966,0.069008
105968,0.049168582
105973,0.047351436
105976,0.173707842
105978,0.097228587
105979,0.027506607
105991,0.150453934
105998,0.148773018
105999,0.019341679
106000,0.054202563
106001,0.025128811
106010,0.301702344
106011,0.012138668
106013,0.084162371
106015,0.011703857
106026,0.01574717
106032,0.022781185
106035,0.309781307
106040,0.040999922
106041,0.298212815
106044,0.013633496
106053,0.061323926
106054,0.016657351
106065,0.094315795
106081,0.065804995
106083,0.120445665
106087,0.012816025
106090,0.072292448
106101,0.028642902
106102,0.077786285
106109,0.04568718
106116,0.060650639
106150,0.007086456
106155,0.117661709
106166,0.01957353
106176,0.180857863
106189,0.027095837
106199,0.135404782
106205,0.157670982
106206,0.091281698
106211,0.019085979
106214,0.05713556
106216,0.054445271
106217,0.087820054
106225,0.03140718
106249,0.021052641
106256,0.050304682
106258,0.038307076
106261,0.054631449
106262,0.047135705
106264,0.009983154
106271,0.010745991
106276,0.018373694
106277,0.090972318
106286,0.047689821
106293,0.028540701
106295,0.030343013
106296,0.007217221
106297,0.059867441
106298,0.039067649
106311,0.056957765
106314,0.033795991
106320,0.028585799
106334,0.042765393
106346,0.03060555
106347,0.034487322
106349,0.076683935
106354,0.110599904
106360,0.011290919
106373,0.112374095
106377,0.012950772
106386,0.103795309
106387,0.066852901
106391,0.020000434
106401,0.421677742
106411,0.060724872
106413,0.373147612
106426,0.352654093
106427,0.062154976
106428,0.124566633
106434,0.067630412
106438,0.01231058
106440,0.015340564
106441,0.037429465
106452,0.116771779
106453,0.07454029
106454,0.034359971
106457,0.078718197
106484,0.023325524
106488,0.029116019
106491,0.228562362
106514,0.141942739
106527,0.072502909
106528,0.022817716
106529,0.01163045
106534,0.233990896
106550,0.179786982
106577,0.031536623
106585,0.095167356
106590,0.005280797
106607,0.08004189
106610,0.098417617
106611,0.037668308
106612,0.054592006
106624,0.041799948
106631,0.008962417
106647,0.291044989
106660,0.210660958
106674,0.017284017
106687,0.01011359
106712,0.040168361
106713,0.036410895
106717,0.064482414
106720,0.050871993
106721,0.071431334
106724,0.061135997
106735,0.042004807
106739,0.075405893
106740,0.049142893
106754,0.113056871
106760,0.298305937
106761,0.080192075
106784,0.094263164
106787,0.031169274
106797,0.008376151
106798,0.079775703
106802,0.093125651
106803,0.032632171
106804,0.150622881
106805,0.014575407
106810,0.159989149
106812,0.142498381
106813,0.070253243
106817,0.077537849
106822,0.061082604
106823,0.038545251
106827,0.010321904
106841,0.030991563
106851,0.143244463
106852,0.027720624
106853,0.125937998
106854,0.576348351
106861,0.05480994
106873,0.040828704
106877,0.01899214
106878,0.015664876
106881,0.098814302
106900,0.023280352
106906,0.021873224
106907,0.067447627
106914,0.068298736
106916,0.101313233
106924,0.009280098
106931,0.030988312
106936,0.069155235
106937,0.182767735
106938,0.014435573
106939,0.042161687
106943,0.036576396
106944,0.114480743
106967,0.07653543
106980,0.012581176
106986,0.051174698
106987,0.018482925
106990,0.01380752
107013,0.009942048
107023,0.081689026
107033,0.045059495
107037,0.065749898
107048,0.028314861
107071,0.06391032
107081,0.007442718
107113,0.135388585
107130,0.038510877
107131,0.032632949
107145,0.062055669
107156,0.115132306
107219,0.091319056
107222,0.102560502
107223,0.245165392
107232,0.319849276
107245,0.039693245
107246,0.084065994
107247,0.075400273
107256,0.008161826
107259,0.011969019
107260,0.007917338
107279,0.17595225
107280,0.072707128
107281,0.013723139
107285,0.24258406
107329,0.011324374
107337,0.125629902
107349,0.149811988
107350,0.028267152
107351,0.008238557
107359,0.12943254
107391,0.043042417
107394,0.020167868
107395,0.025824921
107406,0.105953232
107416,0.1542349
107417,0.013642941
107418,0.068686379
107419,0.040794297
107444,0.013712119
107445,0.02297483
107446,0.058521571
107460,0.15461736
107470,0.066429156
107475,0.031332129
107520,0.033205402
107526,0.226729682
107527,0.015879382
107530,0.008379654
107532,0.058288004
107534,0.080145968
107535,0.028872187
107554,0.100991819
107556,0.020560028
107559,0.107482968
107561,0.01096474
107564,0.044819481
107566,0.019712818
107571,0.059932048
107590,0.145478091
107602,0.107662113
107625,0.0484331
107626,0.369074178
107635,0.015508707
107636,0.06020393
107645,0.02089495
107652,0.099279657
107655,0.02484174
107668,0.05869657
107670,0.038334172
107677,0.010581673
107680,0.229440394
107683,0.192614835
107684,0.012483009
107691,0.011648848
107692,0.079707135
107703,0.02225735
107709,0.013476625
107710,0.119231881
107721,0.022142865
107725,0.129629969
107727,0.136723308
107739,0.017704453
107740,0.036898346
107741,0.028456967
107747,0.02271529
107765,0.12671043
107768,0.009082093
107775,0.101187851
107782,0.412134887
107790,0.018096573
107801,0.018740769
107807,0.014186283
107811,0.027199723
107817,0.129501969
107826,0.034389462
107838,0.123059602
107839,0.01957992
107843,0.087857502
107847,0.08699201
107849,0.069635276
107850,0.107017844
107867,0.058546289
107871,0.069305431
107908,0.036622147
107913,0.091894121
107927,0.014722982
107931,0.020576972
107955,0.026996204
107962,0.083404089
107977,0.032459742
107978,0.047990052
107993,0.016893995
108010,0.076506706
108016,0.043253148
108018,0.299187608
108027,0.216928158
108045,0.32621933
108069,0.106680929
108082,0.012300944
108089,0.098628411
108092,0.041663205
108106,0.016023868
108112,0.083329513
108120,0.099712066
108122,0.235238551
108135,0.005191611
108170,0.01469674
108171,0.055877059
108177,0.011774117
108180,0.126048166
108183,0.013138365
108184,0.028854361
108185,0.044808203
108192,0.067466466
108195,0.338710546
108196,0.108762273
108218,0.021639031
108219,0.052560692
108243,0.06663873
108249,0.008082634
108251,0.03096193
108274,0.033052545
108280,0.289320856
108289,0.08849271
108292,0.037003553
108295,0.05360813
108327,0.025053085
108332,0.048072585
108346,0.032277292
108349,0.341840834
108353,0.041806514
108362,0.024950779
108363,0.029172823
108377,0.181378712
108378,0.058726578
108381,0.022789194
108383,0.258331603
108390,0.068523822
108407,0.017273587
108408,0.019500501
108411,0.081755225
108412,0.04992687
108419,0.035629726
108436,0.259141656
108437,0.200230675
108438,0.160251946
108441,0.02524297
108448,0.009069106
108449,0.043738979
108466,0.023315747
108467,0.184314729
108473,0.03330929
108474,0.055902368
108476,0.019293023
108479,0.020306759
108486,0.010315542
108493,0.015908219
108501,0.025906293
108506,0.202461165
108510,0.024038989
108511,0.009467344
108514,0.092639239
108517,0.017671229
108519,0.07201178
108522,0.023248599
108548,0.098441527
108554,0.03731798
108555,0.091659478
108559,0.091949824
108562,0.024444261
108571,0.115644944
108572,0.036580002
108579,0.020626059
108583,0.034584763
108584,0.007698916
108592,0.033853956
108602,0.014087322
108609,0.012445851
108613,0.200455432
108616,0.073383393
108618,0.050766887
108620,0.018182278
108643,0.015838038
108649,0.027390738
108654,0.122702068
108655,0.008760895
108656,0.027092728
108667,0.168060273
108668,0.068649007
108682,0.058227451
108690,0.028557757
108691,0.053908903
108692,0.07429086
108695,0.036023224
108699,0.037757878
108710,0.267021636
108718,0.218159506
108739,0.059731677
108740,0.012014886
108741,0.010554574
108742,0.017221339
108763,0.006119124
108767,0.113203803
108769,0.167670077
108779,0.11242771
108788,0.025730457
108801,0.036285637
108802,0.03055875
108810,0.049159592
108811,0.010350159
108813,0.022064935
108814,0.104721192
108825,0.029226457
108826,0.10298082
108830,0.052563058
108834,0.047868643
108852,0.02004871
108887,0.202237401
108901,0.071798662
108908,0.015388398
108910,0.036302939
108920,0.06172465
108922,0.018797436
108929,0.340843049
108930,0.011491448
108937,0.036313018
108938,0.030740472
108943,0.103671303
108948,0.042052527
108953,0.054171773
108956,0.071268987
108965,0.0137271
108985,0.068338129
108986,0.09791134
108987,0.010926329
108990,0.014195808
108991,0.020556614
108993,0.358086279
109000,0.093347168
109001,0.08310137
109012,0.334770522
109014,0.059383387
109015,0.191804983
109021,0.068366664
109037,0.04312717
109042,0.160306485
109044,0.034046378
109046,0.429522781
109064,0.006098084
109084,0.054291187
109086,0.032394738
109092,0.005743985
109093,0.101537138
109100,0.184389547
109101,0.01063939
109110,0.026638994
109114,0.205284243
109126,0.130403078
109152,0.025713983
109162,0.037421359
109167,0.055766507
109168,0.035093618
109169,0.010209343
109179,0.02793651
109184,0.062734905
109191,0.068888053
109192,0.098666599
109193,0.017185706
109196,0.061681226
109206,0.04165967
109210,0.015592132
109244,0.02778493
109249,0.012968984
109273,0.020825264
109276,0.307759646
109281,0.027700328
109287,0.121701228
109297,0.058542314
109298,0.045771151
109306,0.015106884
109309,0.07716862
109321,0.144185534
109328,0.188495545
109336,0.009759379
109342,0.098387757
109346,0.027140322
109347,0.087923316
109348,0.061817713
109362,0.084956194
109363,0.041800514
109367,0.026908171
109370,0.010880364
109393,0.125868222
109405,0.016712319
109413,0.121584
109414,0.453775134
109421,0.032757496
109427,0.065534183
109428,0.087373278
109429,0.132325609
109437,0.019298982
109443,0.028969623
109461,0.050453945
109468,0.13539065
109469,0.012160395
109471,0.064121749
109479,0.070462834
109484,0.009248284
109501,0.128054354
109505,0.098630136
109535,0.018120777
109539,0.013417277
109544,0.116104527
109545,0.009414368
109551,0.133982162
109553,0.016556476
109555,0.049900759
109561,0.070017632
109580,0.016120254
109583,0.479090529
109593,0.176757099
109604,0.154068958
109620,0.048368433
109635,0.023987803
109637,0.129134868
109638,0.133269825
109642,0.052795861
109649,0.020513407
109652,0.036242109
109656,0.026268631
109663,0.055327025
109696,0.076649252
109700,0.201949165
109709,0.07515584
109735,0.01768802
109740,0.034081128
109741,0.030699001
109749,0.05786774
109764,0.021750649
109771,0.049066755
109772,0.012678986
109773,0.09961282
109798,0.042056808
109802,0.257833842
109804,0.030434447
109813,0.041572719
109818,0.068579027
109848,0.131171833
109850,0.015489258
109851,0.031935549
109855,0.012937575
109871,0.181466966
109877,0.054141596
109883,0.0106277
109886,0.013418419
109905,0.055118439
109936,0.221309326
109950,0.043721931
109958,0.059573462
109959,0.091624196
109969,0.018402416
109971,0.021278219
109984,0.022414247
109985,0.171257876
109988,0.023261564
109992,0.092560408
110005,0.030475145
110009,0.039499719
110011,0.083133484
110014,0.032086071
110026,0.021977394
110042,0.033600711
110058,0.014524265
110069,0.078763424
110080,0.016501707
110087,0.038230265
110091,0.096469799
110094,0.045063221
110098,0.128704721
110105,0.053879643
110117,0.075637809
110136,0.074549897
110138,0.115485131
110149,0.082838035
110164,0.057722065
110202,0.100268336
110212,0.011487759
110226,0.007537794
110236,0.026832603
110249,0.013273777
110257,0.078008659
110258,0.013769407
110277,0.019734833
110282,0.018416596
110284,0.076777957
110286,0.086534704
110289,0.015696397
110304,0.011285805
110319,0.07437498
110324,0.15752455
110326,0.014796288
110335,0.017625323
110337,0.076432494
110338,0.02535884
110343,0.057680874
110345,0.020939259
110347,0.09246351
110355,0.012681977
110359,0.055991632
110360,0.066307634
110364,0.070114874
110371,0.083528919
110372,0.035465453
110376,0.07531844
110379,0.124014494
110380,0.024105503
110393,0.033200289
110401,0.355555304
110406,0.017142341
110411,0.047932478
110416,0.012848208
110420,0.017117797
110443,0.013861903
110465,0.028765787
110468,0.024000921
110469,0.17709307
110471,0.130006053
110487,0.183333926
110491,0.228071964
110504,0.124165921
110547,0.024269513
110550,0.045395515
110559,0.189474715
110578,0.136618378
110582,0.046519845
110590,0.018151937
110598,0.063927848
110601,0.282651358
110602,0.042430254
110604,0.02557552
110625,0.118013771
110626,0.104650128
110636,0.450214324
110637,0.035264291
110638,0.128231088
110646,0.030584804
110648,0.018466987
110652,0.026529186
110681,0.023100759
110682,0.144982043
110687,0.132956062
110691,0.011235952
110694,0.062624322
110695,0.021987539
110696,0.238846397
110708,0.012798178
110710,0.008169879
110717,0.081203132
110730,0.038886071
110740,0.020744839
110742,0.033494826
110747,0.0288448
110761,0.035000075
110766,0.018485922
110769,0.021420421
110774,0.107547234
110803,0.024840942
110805,0.016958423
110809,0.291838612
110827,0.097617763
110832,0.016108738
110839,0.056888058
110859,0.217142607
110861,0.017302381
110863,0.204795154
110865,0.076144088
110881,0.132274493
110889,0.033962109
110891,0.017026586
110894,0.011611477
110895,0.092547152
110907,0.366243907
110914,0.057095982
110933,0.026876435
110934,0.007055844
110937,0.033641141
110953,0.019211305
110954,0.103610638
110958,0.096751386
110970,0.07550734
110974,0.085571986
110977,0.077887398
110989,0.01350729
110993,0.493537257
110994,0.12504489
111018,0.009698073
111019,0.020842409
111030,0.022739082
111032,0.210896085
111041,0.018589105
111045,0.028459317
111048,0.017970214
111052,0.031217923
111070,0.220710701
111084,0.12548521
111091,0.06437462
111104,0.010997812
111108,0.042503605
111112,0.019583178
111127,0.009439306
111142,0.112673894
111146,0.407740258
111165,0.054335137
111168,0.016253812
111169,0.45258186
111172,0.025465093
111173,0.012123255
111174,0.041973519
111175,0.345250426
111176,0.084354407
111177,0.047672163
111180,0.026795635
111182,0.032385919
111192,0.0101627
111194,0.188082558
111196,0.3254338
111197,0.035234595
111198,0.067718849
111205,0.048800359
